epoch,longitude,latitude,height,year,month,day,hour,minute,second
2008.001592,-0.177583,-0.182093,0.021916,2008,1,2,1,57,30
2008.00838,-0.177088,-0.183221,0.008262,2008,1,4,13,27,30
2008.010947,-0.176276,-0.183187,0.003611,2008,1,5,11,57,30
2008.013685,-0.177465,-0.184567,0.009063,2008,1,6,11,57,30
2008.015339,-0.176353,-0.184265,0.007802,2008,1,7,2,27,30
2008.025268,-0.176443,-0.183719,0.011873,2008,1,10,17,30,0
2008.027374,-0.175614,-0.184444,0.010878,2008,1,11,11,57,30
2008.030112,-0.175281,-0.183229,0.012236,2008,1,12,11,57,30
2008.032849,-0.176122,-0.182917,0.012569,2008,1,13,11,57,30
2008.035587,-0.175058,-0.183888,0.011928,2008,1,14,11,57,30
2008.038325,-0.174623,-0.184611,0.009476,2008,1,15,11,57,30
2008.041063,-0.174112,-0.185316,0.009751,2008,1,16,11,57,30
2008.043801,-0.173423,-0.183504,0.009972,2008,1,17,11,57,30
2008.046539,-0.172762,-0.183363,0.010709,2008,1,18,11,57,30
2008.049277,-0.174142,-0.182802,0.012603,2008,1,19,11,57,30
2008.052014,-0.174712,-0.183444,0.006282,2008,1,20,11,57,30
2008.054752,-0.175631,-0.183016,0.008427,2008,1,21,11,57,30
2008.05749,-0.176035,-0.185319,0.013515,2008,1,22,11,57,30
2008.060228,-0.175611,-0.184277,0.009675,2008,1,23,11,57,30
2008.062966,-0.175112,-0.183881,0.00587,2008,1,24,11,57,30
2008.065704,-0.175418,-0.183479,0.006373,2008,1,25,11,57,30
2008.068442,-0.176103,-0.183037,0.010313,2008,1,26,11,57,30
2008.071179,-0.175199,-0.184783,0.010239,2008,1,27,11,57,30
2008.073917,-0.173753,-0.185625,0.012791,2008,1,28,11,57,30
2008.076655,-0.175729,-0.183529,0.004499,2008,1,29,11,57,30
2008.079393,-0.175594,-0.184935,0.011554,2008,1,30,11,57,30
2008.082131,-0.174953,-0.182715,0.004135,2008,1,31,11,57,30
2008.084869,-0.174273,-0.183356,0.008958,2008,2,1,11,57,30
2008.087606,-0.174703,-0.181851,0.00299,2008,2,2,11,57,30
2008.090344,-0.174809,-0.183643,0.002545,2008,2,3,11,57,30
2008.093082,-0.173262,-0.183641,0.010388,2008,2,4,11,57,30
2008.09582,-0.17259,-0.18454,0.007141,2008,2,5,11,57,30
2008.098558,-0.171711,-0.183531,0.006475,2008,2,6,11,57,30
2008.101296,-0.172142,-0.182396,0.006647,2008,2,7,11,57,30
2008.104034,-0.173378,-0.181497,0.005855,2008,2,8,11,57,30
2008.106771,-0.172083,-0.179926,0.004135,2008,2,9,11,57,30
2008.109509,-0.173243,-0.181028,0.005924,2008,2,10,11,57,30
2008.112247,-0.172519,-0.181293,0.002657,2008,2,11,11,57,30
2008.114985,-0.172166,-0.1821,0.00228,2008,2,12,11,57,30
2008.117723,-0.173756,-0.181259,0.002405,2008,2,13,11,57,30
2008.120461,-0.173739,-0.181857,0.002108,2008,2,14,11,57,30
2008.123199,-0.172802,-0.182924,0.008623,2008,2,15,11,57,30
2008.125936,-0.174326,-0.182395,0.005089,2008,2,16,11,57,30
2008.128674,-0.173837,-0.182928,0.005833,2008,2,17,11,57,30
2008.131412,-0.174242,-0.181606,0.008081,2008,2,18,11,57,30
2008.13415,-0.173983,-0.183143,0.010769,2008,2,19,11,57,30
2008.136888,-0.173189,-0.182161,0.005039,2008,2,20,11,57,30
2008.139626,-0.172377,-0.182464,0.000768,2008,2,21,11,57,30
2008.142363,-0.17244,-0.182124,0.003767,2008,2,22,11,57,30
2008.145101,-0.172758,-0.182062,0.006518,2008,2,23,11,57,30
2008.147839,-0.173033,-0.18132,0.010167,2008,2,24,11,57,30
2008.150577,-0.174154,-0.183174,0.006864,2008,2,25,11,57,30
2008.153315,-0.174069,-0.1836,0.009806,2008,2,26,11,57,30
2008.156053,-0.173659,-0.181599,0.005774,2008,2,27,11,57,30
2008.158791,-0.173612,-0.182903,0.008196,2008,2,28,11,57,30
2008.161528,-0.172188,-0.183509,0.006338,2008,2,29,11,57,30
2008.164266,-0.174124,-0.18437,0.014513,2008,3,1,11,57,30
2008.167004,-0.173167,-0.184987,0.012215,2008,3,2,11,57,30
2008.169742,-0.171402,-0.182029,0.009272,2008,3,3,11,57,30
2008.17248,-0.17287,-0.183583,0.009814,2008,3,4,11,57,30
2008.175218,-0.171588,-0.181472,0.005583,2008,3,5,11,57,30
2008.177956,-0.171736,-0.183989,0.007196,2008,3,6,11,57,30
2008.180693,-0.172078,-0.182756,0.0073,2008,3,7,11,57,30
2008.183431,-0.171846,-0.182326,0.009089,2008,3,8,11,57,30
2008.186169,-0.173563,-0.184683,0.01666,2008,3,9,11,57,30
2008.188907,-0.174241,-0.184623,0.008978,2008,3,10,11,57,30
2008.191645,-0.172503,-0.183737,0.014569,2008,3,11,11,57,30
2008.194383,-0.173335,-0.186301,0.012463,2008,3,12,11,57,30
2008.197121,-0.173473,-0.183043,0.00599,2008,3,13,11,57,30
2008.199858,-0.172338,-0.183989,0.017301,2008,3,14,11,57,30
2008.202596,-0.174832,-0.184907,0.010855,2008,3,15,11,57,30
2008.205334,-0.173414,-0.182548,0.009584,2008,3,16,11,57,30
2008.208072,-0.174913,-0.182698,0.008068,2008,3,17,11,57,30
2008.21081,-0.173983,-0.182682,0.013065,2008,3,18,11,57,30
2008.213548,-0.173586,-0.18156,0.007989,2008,3,19,11,57,30
2008.216285,-0.173566,-0.182347,0.010726,2008,3,20,11,57,30
2008.219023,-0.174598,-0.183449,0.015542,2008,3,21,11,57,30
2008.221761,-0.173903,-0.183403,0.002047,2008,3,22,11,57,30
2008.224499,-0.173283,-0.185116,0.010602,2008,3,23,11,57,30
2008.227237,-0.172089,-0.185433,0.007282,2008,3,24,11,57,30
2008.229975,-0.175541,-0.186904,0.007738,2008,3,25,11,57,30
2008.232713,-0.174888,-0.184317,0.007657,2008,3,26,11,57,30
2008.235455,-0.173169,-0.183784,0.010378,2008,3,27,12,0,0
2008.238188,-0.173082,-0.183537,0.001271,2008,3,28,11,57,30
2008.240926,-0.174048,-0.183659,0.009442,2008,3,29,11,57,30
2008.243664,-0.173296,-0.182554,0.001131,2008,3,30,11,57,30
2008.246402,-0.174652,-0.180684,0.00071,2008,3,31,11,57,30
2008.24914,-0.173946,-0.181795,0.004279,2008,4,1,11,57,30
2008.251878,-0.171513,-0.180569,0.008394,2008,4,2,11,57,30
2008.254615,-0.174067,-0.182484,0.007759,2008,4,3,11,57,30
2008.257353,-0.173392,-0.182444,0.00061,2008,4,4,11,57,30
2008.260091,-0.17407,-0.181848,-0.000857,2008,4,5,11,57,30
2008.262829,-0.173801,-0.182172,0.003756,2008,4,6,11,57,30
2008.265567,-0.174474,-0.180959,-0.002539,2008,4,7,11,57,30
2008.268305,-0.173676,-0.181581,0.00418,2008,4,8,11,57,30
2008.271042,-0.171837,-0.181225,0.007367,2008,4,9,11,57,30
2008.27378,-0.171965,-0.182361,0.003738,2008,4,10,11,57,30
2008.276518,-0.172211,-0.181609,0.008759,2008,4,11,11,57,30
2008.279256,-0.171753,-0.18274,0.008308,2008,4,12,11,57,30
2008.281994,-0.172773,-0.180864,0.006336,2008,4,13,11,57,30
2008.284732,-0.172432,-0.180412,0.009008,2008,4,14,11,57,30
2008.28747,-0.171386,-0.181164,0.004627,2008,4,15,11,57,30
2008.290207,-0.172517,-0.182483,-0.002451,2008,4,16,11,57,30
2008.292945,-0.171212,-0.181575,0.00716,2008,4,17,11,57,30
2008.295683,-0.171542,-0.181353,0.008147,2008,4,18,11,57,30
2008.298421,-0.172307,-0.18205,0.011092,2008,4,19,11,57,30
2008.301159,-0.17134,-0.181638,0.011775,2008,4,20,11,57,30
2008.303897,-0.172423,-0.181825,0.010233,2008,4,21,11,57,30
2008.306635,-0.170858,-0.179891,0.008538,2008,4,22,11,57,30
2008.309372,-0.170235,-0.18126,0.008104,2008,4,23,11,57,30
2008.31211,-0.171014,-0.181091,0.011512,2008,4,24,11,57,30
2008.314848,-0.171887,-0.181515,0.007223,2008,4,25,11,57,30
2008.317586,-0.169788,-0.180393,0.014575,2008,4,26,11,57,30
2008.320324,-0.169677,-0.179424,-0.002174,2008,4,27,11,57,30
2008.323062,-0.171249,-0.178295,0.005086,2008,4,28,11,57,30
2008.325799,-0.172709,-0.181017,0.008829,2008,4,29,11,57,30
2008.328537,-0.170912,-0.181578,0.010935,2008,4,30,11,57,30
2008.331275,-0.17177,-0.18212,0.008217,2008,5,1,11,57,30
2008.334013,-0.169994,-0.181963,0.016926,2008,5,2,11,57,30
2008.336751,-0.17093,-0.180957,0.009948,2008,5,3,11,57,30
2008.339489,-0.172158,-0.181864,0.009751,2008,5,4,11,57,30
2008.342227,-0.172959,-0.181415,0.005156,2008,5,5,11,57,30
2008.344964,-0.170461,-0.180502,0.009209,2008,5,6,11,57,30
2008.347702,-0.172185,-0.180818,0.009193,2008,5,7,11,57,30
2008.35044,-0.171877,-0.180231,0.010239,2008,5,8,11,57,30
2008.353178,-0.171914,-0.182828,0.016635,2008,5,9,11,57,30
2008.355916,-0.170634,-0.183706,0.019621,2008,5,10,11,57,30
2008.358654,-0.169468,-0.180834,0.010036,2008,5,11,11,57,30
2008.361392,-0.172707,-0.180909,0.008596,2008,5,12,11,57,30
2008.364129,-0.170288,-0.181714,0.018802,2008,5,13,11,57,30
2008.366867,-0.170579,-0.182015,0.013135,2008,5,14,11,57,30
2008.36932,-0.16969,-0.182501,0.019344,2008,5,15,9,27,30
2008.372343,-0.170184,-0.181659,0.017708,2008,5,16,11,57,30
2008.375081,-0.170655,-0.180663,0.011087,2008,5,17,11,57,30
2008.377819,-0.169669,-0.179819,0.013499,2008,5,18,11,57,30
2008.380557,-0.169782,-0.180513,0.013379,2008,5,19,11,57,30
2008.383294,-0.17109,-0.180435,0.012458,2008,5,20,11,57,30
2008.386032,-0.172232,-0.181345,0.010102,2008,5,21,11,57,30
2008.38877,-0.170411,-0.181739,0.019017,2008,5,22,11,57,30
2008.391508,-0.171552,-0.182582,0.008927,2008,5,23,11,57,30
2008.394246,-0.170705,-0.180731,0.008438,2008,5,24,11,57,30
2008.396984,-0.169946,-0.179162,0.004585,2008,5,25,11,57,30
2008.399721,-0.170823,-0.180163,0.00715,2008,5,26,11,57,30
2008.402459,-0.171053,-0.179367,0.013407,2008,5,27,11,57,30
2008.405197,-0.170953,-0.180148,0.015178,2008,5,28,11,57,30
2008.407935,-0.170136,-0.179312,0.005508,2008,5,29,11,57,30
2008.410673,-0.169919,-0.180623,0.016303,2008,5,30,11,57,30
2008.413411,-0.171332,-0.179404,0.003898,2008,5,31,11,57,30
2008.416149,-0.170684,-0.180102,0.010685,2008,6,1,11,57,30
2008.418886,-0.170399,-0.180153,0.013318,2008,6,2,11,57,30
2008.421572,-0.168006,-0.178538,0.006321,2008,6,3,11,30,0
2008.424362,-0.16933,-0.180783,0.006315,2008,6,4,11,57,30
2008.4271,-0.167838,-0.18072,0.002376,2008,6,5,11,57,30
2008.429838,-0.169846,-0.179299,0.005491,2008,6,6,11,57,30
2008.432576,-0.168394,-0.179639,0.011636,2008,6,7,11,57,30
2008.435314,-0.169201,-0.180358,0.012031,2008,6,8,11,57,30
2008.438051,-0.17005,-0.180181,0.009261,2008,6,9,11,57,30
2008.440789,-0.171235,-0.178857,0.011083,2008,6,10,11,57,30
2008.443527,-0.169099,-0.17976,0.009953,2008,6,11,11,57,30
2008.446265,-0.170424,-0.179562,0.002772,2008,6,12,11,57,30
2008.449003,-0.170865,-0.179974,0.014134,2008,6,13,11,57,30
2008.451741,-0.170772,-0.179462,0.015942,2008,6,14,11,57,30
2008.454478,-0.16811,-0.181053,0.022036,2008,6,15,11,57,30
2008.457216,-0.169785,-0.180817,0.020887,2008,6,16,11,57,30
2008.459954,-0.168829,-0.179158,0.014979,2008,6,17,11,57,30
2008.462692,-0.169111,-0.180561,0.014415,2008,6,18,11,57,30
2008.46543,-0.1694,-0.179021,0.014433,2008,6,19,11,57,30
2008.468168,-0.169716,-0.179438,0.012924,2008,6,20,11,57,30
2008.470906,-0.169557,-0.179518,0.018718,2008,6,21,11,57,30
2008.473643,-0.167873,-0.180497,0.01612,2008,6,22,11,57,30
2008.476381,-0.169533,-0.179524,0.016045,2008,6,23,11,57,30
2008.479119,-0.169854,-0.179701,0.013217,2008,6,24,11,57,30
2008.481857,-0.168411,-0.179894,0.008417,2008,6,25,11,57,30
2008.484595,-0.168488,-0.17929,0.017085,2008,6,26,11,57,30
2008.487333,-0.171341,-0.178684,0.01538,2008,6,27,11,57,30
2008.490071,-0.169495,-0.177684,0.01403,2008,6,28,11,57,30
2008.492808,-0.168724,-0.177129,0.011859,2008,6,29,11,57,30
2008.495546,-0.168521,-0.17754,0.018154,2008,6,30,11,57,30
2008.498284,-0.168839,-0.178237,0.016441,2008,7,1,11,57,30
2008.501022,-0.170209,-0.178266,0.022375,2008,7,2,11,57,30
2008.50376,-0.170508,-0.177772,0.016433,2008,7,3,11,57,30
2008.506498,-0.171711,-0.179237,0.013388,2008,7,4,11,57,30
2008.509235,-0.168966,-0.179295,0.017867,2008,7,5,11,57,30
2008.511973,-0.170816,-0.180934,0.016709,2008,7,6,11,57,30
2008.514711,-0.171628,-0.177675,0.013451,2008,7,7,11,57,30
2008.517449,-0.168583,-0.177248,0.018004,2008,7,8,11,57,30
2008.520187,-0.16874,-0.178217,0.009596,2008,7,9,11,57,30
2008.522925,-0.170392,-0.177336,0.006693,2008,7,10,11,57,30
2008.525663,-0.168091,-0.178462,0.009594,2008,7,11,11,57,30
2008.5284,-0.170479,-0.177461,0.010911,2008,7,12,11,57,30
2008.531138,-0.170277,-0.178596,0.012342,2008,7,13,11,57,30
2008.533876,-0.170418,-0.177651,0.00727,2008,7,14,11,57,30
2008.536614,-0.169343,-0.177808,0.013683,2008,7,15,11,57,30
2008.539352,-0.169253,-0.17954,0.016658,2008,7,16,11,57,30
2008.54209,-0.171709,-0.176756,0.006822,2008,7,17,11,57,30
2008.544828,-0.169012,-0.179863,0.018765,2008,7,18,11,57,30
2008.547565,-0.169764,-0.178999,0.008846,2008,7,19,11,57,30
2008.550303,-0.167811,-0.177761,0.017896,2008,7,20,11,57,30
2008.553041,-0.166237,-0.178219,0.019866,2008,7,21,11,57,30
2008.555779,-0.169591,-0.179662,0.011299,2008,7,22,11,57,30
2008.558517,-0.16891,-0.179039,0.020271,2008,7,23,11,57,30
2008.561255,-0.168148,-0.178433,0.005435,2008,7,24,11,57,30
2008.563993,-0.168618,-0.178039,0.014738,2008,7,25,11,57,30
2008.56673,-0.167506,-0.178712,0.011022,2008,7,26,11,57,30
2008.569468,-0.169713,-0.178595,0.020141,2008,7,27,11,57,30
2008.572206,-0.170136,-0.17815,0.011979,2008,7,28,11,57,30
2008.574944,-0.169036,-0.180059,0.021664,2008,7,29,11,57,30
2008.577682,-0.170197,-0.180216,0.014305,2008,7,30,11,57,30
2008.58042,-0.168603,-0.179003,0.025235,2008,7,31,11,57,30
2008.583157,-0.168031,-0.178081,0.010973,2008,8,1,11,57,30
2008.585895,-0.166696,-0.179166,0.018201,2008,8,2,11,57,30
2008.588633,-0.167957,-0.18042,0.014625,2008,8,3,11,57,30
2008.591371,-0.167154,-0.178543,0.015104,2008,8,4,11,57,30
2008.594109,-0.167585,-0.177688,0.012365,2008,8,5,11,57,30
2008.596847,-0.170463,-0.178476,0.008144,2008,8,6,11,57,30
2008.599585,-0.169304,-0.180163,0.015128,2008,8,7,11,57,30
2008.602322,-0.170772,-0.179785,0.020302,2008,8,8,11,57,30
2008.60506,-0.169103,-0.179958,0.018385,2008,8,9,11,57,30
2008.607798,-0.168216,-0.181907,0.021615,2008,8,10,11,57,30
2008.610536,-0.168005,-0.177679,0.013499,2008,8,11,11,57,30
2008.613274,-0.168515,-0.179144,0.019262,2008,8,12,11,57,30
2008.616012,-0.167789,-0.179211,0.012705,2008,8,13,11,57,30
2008.61875,-0.168682,-0.177942,0.013286,2008,8,14,11,57,30
2008.621487,-0.169881,-0.179233,0.017631,2008,8,15,11,57,30
2008.624225,-0.166799,-0.177175,0.01134,2008,8,16,11,57,30
2008.626165,-0.168485,-0.178524,0.012235,2008,8,17,4,57,30
2008.630775,-0.168342,-0.178992,0.019411,2008,8,18,21,22,30
2008.632439,-0.168959,-0.180534,0.022444,2008,8,19,11,57,30
2008.635177,-0.16719,-0.179331,0.008476,2008,8,20,11,57,30
2008.637914,-0.167645,-0.177633,0.012449,2008,8,21,11,57,30
2008.640652,-0.168208,-0.176694,0.016429,2008,8,22,11,57,30
2008.64339,-0.166535,-0.177095,0.02586,2008,8,23,11,57,30
2008.646128,-0.166891,-0.178262,0.022385,2008,8,24,11,57,30
2008.648866,-0.167075,-0.177153,0.020717,2008,8,25,11,57,30
2008.651604,-0.167284,-0.177815,0.01309,2008,8,26,11,57,30
2008.654342,-0.166711,-0.177096,0.008258,2008,8,27,11,57,30
2008.657079,-0.167823,-0.177996,0.017275,2008,8,28,11,57,30
2008.659817,-0.169134,-0.177603,0.005759,2008,8,29,11,57,30
2008.662555,-0.168308,-0.180149,0.01005,2008,8,30,11,57,30
2008.665293,-0.166455,-0.178686,0.017959,2008,8,31,11,57,30
2008.668031,-0.167983,-0.179582,0.015479,2008,9,1,11,57,30
2008.670769,-0.167661,-0.178224,0.013955,2008,9,2,11,57,30
2008.673507,-0.167818,-0.177294,0.016055,2008,9,3,11,57,30
2008.676244,-0.166814,-0.177061,0.014386,2008,9,4,11,57,30
2008.678982,-0.166196,-0.176723,0.008951,2008,9,5,11,57,30
2008.68172,-0.168652,-0.175176,0.012326,2008,9,6,11,57,30
2008.684458,-0.168916,-0.17755,0.005874,2008,9,7,11,57,30
2008.687196,-0.166905,-0.178645,0.018331,2008,9,8,11,57,30
2008.689934,-0.167531,-0.175605,0.00913,2008,9,9,11,57,30
2008.692672,-0.168756,-0.176647,0.018483,2008,9,10,11,57,30
2008.695409,-0.170233,-0.176255,0.012761,2008,9,11,11,57,30
2008.698147,-0.166523,-0.178119,0.010837,2008,9,12,11,57,30
2008.700885,-0.165288,-0.175528,0.01624,2008,9,13,11,57,30
2008.703623,-0.16566,-0.176513,0.026574,2008,9,14,11,57,30
2008.706361,-0.165869,-0.175699,0.018649,2008,9,15,11,57,30
2008.709099,-0.166336,-0.175414,0.00856,2008,9,16,11,57,30
2008.711836,-0.166261,-0.174665,0.011071,2008,9,17,11,57,30
2008.714574,-0.165651,-0.175294,0.013608,2008,9,18,11,57,30
2008.717312,-0.168801,-0.174244,0.004999,2008,9,19,11,57,30
2008.72005,-0.164452,-0.171864,0.005048,2008,9,20,11,57,30
2008.722788,-0.167488,-0.170188,-0.001953,2008,9,21,11,57,30
2008.725526,-0.164225,-0.175671,0.006917,2008,9,22,11,57,30
2008.728264,-0.166301,-0.175253,0.015089,2008,9,23,11,57,30
2008.731001,-0.165481,-0.176815,0.017317,2008,9,24,11,57,30
2008.733739,-0.166336,-0.174383,0.007966,2008,9,25,11,57,30
2008.736477,-0.165949,-0.173508,0.002056,2008,9,26,11,57,30
2008.739215,-0.16678,-0.174554,0.007109,2008,9,27,11,57,30
2008.741953,-0.166285,-0.175332,0.007754,2008,9,28,11,57,30
2008.744691,-0.164138,-0.174807,0.017901,2008,9,29,11,57,30
2008.747429,-0.165999,-0.174698,0.018011,2008,9,30,11,57,30
2008.750166,-0.165424,-0.17411,0.008405,2008,10,1,11,57,30
2008.752904,-0.164907,-0.174049,0.010012,2008,10,2,11,57,30
2008.755642,-0.165697,-0.173368,0.009604,2008,10,3,11,57,30
2008.75838,-0.161789,-0.172627,0.00736,2008,10,4,11,57,30
2008.761118,-0.163364,-0.174207,0.005477,2008,10,5,11,57,30
2008.763856,-0.165923,-0.173853,0.003538,2008,10,6,11,57,30
2008.766593,-0.164795,-0.173888,0.020625,2008,10,7,11,57,30
2008.769331,-0.164527,-0.17579,0.009024,2008,10,8,11,57,30
2008.772069,-0.166462,-0.173743,0.012939,2008,10,9,11,57,30
2008.774807,-0.165526,-0.173827,0.009852,2008,10,10,11,57,30
2008.777374,-0.166359,-0.173477,0.003134,2008,10,11,10,27,30
2008.788496,-0.163637,-0.172317,0.010709,2008,10,15,11,57,30
2008.791234,-0.16697,-0.174731,0.016969,2008,10,16,11,57,30
2008.793972,-0.165283,-0.171954,0.009647,2008,10,17,11,57,30
2008.79671,-0.16571,-0.171546,0.008123,2008,10,18,11,57,30
2008.799448,-0.166728,-0.17379,0.011571,2008,10,19,11,57,30
2008.802186,-0.166105,-0.173516,0.011922,2008,10,20,11,57,30
2008.804923,-0.166222,-0.171597,0.011468,2008,10,21,11,57,30
2008.807661,-0.165757,-0.171067,0.00542,2008,10,22,11,57,30
2008.810399,-0.166739,-0.173097,0.007769,2008,10,23,11,57,30
2008.813137,-0.166864,-0.174448,0.011783,2008,10,24,11,57,30
2008.815875,-0.167976,-0.17327,-0.003226,2008,10,25,11,57,30
2008.818613,-0.165684,-0.171663,0.012019,2008,10,26,11,57,30
2008.82135,-0.167507,-0.172534,0.016917,2008,10,27,11,57,30
2008.824088,-0.16636,-0.171403,0.009265,2008,10,28,11,57,30
2008.826826,-0.165407,-0.17307,0.016268,2008,10,29,11,57,30
2008.829564,-0.163274,-0.174168,0.014216,2008,10,30,11,57,30
2008.832302,-0.165611,-0.172946,0.010438,2008,10,31,11,57,30
2008.83504,-0.164959,-0.173377,0.013369,2008,11,1,11,57,30
2008.837778,-0.165921,-0.174314,0.013689,2008,11,2,11,57,30
2008.840515,-0.164669,-0.173727,0.005682,2008,11,3,11,57,30
2008.843253,-0.165227,-0.17302,0.006732,2008,11,4,11,57,30
2008.845991,-0.165683,-0.173486,0.00926,2008,11,5,11,57,30
2008.848729,-0.166507,-0.172257,0.013076,2008,11,6,11,57,30
2008.851467,-0.16667,-0.171714,0.009662,2008,11,7,11,57,30
2008.854205,-0.165992,-0.174705,0.008979,2008,11,8,11,57,30
2008.856943,-0.165026,-0.173269,0.007182,2008,11,9,11,57,30
2008.85968,-0.16605,-0.173742,0.002934,2008,11,10,11,57,30
2008.862418,-0.164949,-0.174616,0.01005,2008,11,11,11,57,30
2008.865156,-0.1673,-0.169074,0.017344,2008,11,12,11,57,30
2008.867894,-0.165546,-0.171685,0.012055,2008,11,13,11,57,30
2008.870632,-0.165114,-0.170653,-0.001191,2008,11,14,11,57,30
2008.87337,-0.1665,-0.171148,0.004565,2008,11,15,11,57,30
2008.876108,-0.167098,-0.170338,0.005282,2008,11,16,11,57,30
2008.878845,-0.168722,-0.169077,0.007764,2008,11,17,11,57,30
2008.881583,-0.167142,-0.171179,0.008105,2008,11,18,11,57,30
2008.884321,-0.167183,-0.170446,0.011014,2008,11,19,11,57,30
2008.887059,-0.16756,-0.172464,0.010597,2008,11,20,11,57,30
2008.889797,-0.166116,-0.168441,0.008376,2008,11,21,11,57,30
2008.892535,-0.165694,-0.17248,0.014804,2008,11,22,11,57,30
2008.895272,-0.16627,-0.17335,0.024959,2008,11,23,11,57,30
2008.89801,-0.164072,-0.170402,0.015258,2008,11,24,11,57,30
2008.900748,-0.165432,-0.171747,0.00825,2008,11,25,11,57,30
2008.903486,-0.164723,-0.172544,0.004439,2008,11,26,11,57,30
2008.906224,-0.166499,-0.17264,0.007742,2008,11,27,11,57,30
2008.908962,-0.16615,-0.172124,0.005961,2008,11,28,11,57,30
2008.9117,-0.166119,-0.168839,0.008089,2008,11,29,11,57,30
2008.914437,-0.165911,-0.170831,-0.002374,2008,11,30,11,57,30
2008.917175,-0.166645,-0.171295,-0.008891,2008,12,1,11,57,30
2008.919913,-0.163641,-0.170379,0.00501,2008,12,2,11,57,30
2008.922651,-0.161379,-0.169275,0.012385,2008,12,3,11,57,30
2008.925389,-0.165349,-0.170291,0.012497,2008,12,4,11,57,30
2008.928127,-0.164932,-0.169157,0.003863,2008,12,5,11,57,30
2008.930865,-0.16647,-0.1685,0.005957,2008,12,6,11,57,30
2008.933602,-0.168039,-0.168171,0.007228,2008,12,7,11,57,30
2008.93634,-0.165152,-0.167854,0.009325,2008,12,8,11,57,30
2008.939078,-0.166443,-0.169451,0.008369,2008,12,9,11,57,30
2008.941816,-0.164878,-0.167314,0.008156,2008,12,10,11,57,30
2008.944554,-0.165749,-0.166556,0.006635,2008,12,11,11,57,30
2008.947292,-0.166679,-0.167256,0.006955,2008,12,12,11,57,30
2008.950029,-0.169411,-0.169883,0.006703,2008,12,13,11,57,30
2008.952767,-0.16659,-0.167512,0.010097,2008,12,14,11,57,30
2008.955505,-0.163944,-0.166574,0.0082,2008,12,15,11,57,30
2008.958243,-0.164336,-0.166786,0.009056,2008,12,16,11,57,30
2008.960981,-0.165121,-0.166632,0.006971,2008,12,17,11,57,30
2008.963719,-0.165543,-0.166927,0.007681,2008,12,18,11,57,30
2008.966457,-0.165041,-0.169121,0.008295,2008,12,19,11,57,30
2008.969194,-0.164497,-0.168051,0.010653,2008,12,20,11,57,30
2008.971761,-0.16353,-0.166803,0.012234,2008,12,21,10,27,30
2008.97467,-0.164387,-0.166505,0.014036,2008,12,22,11,57,30
2008.977408,-0.164707,-0.166892,0.004767,2008,12,23,11,57,30
2008.980146,-0.164033,-0.166035,0.018569,2008,12,24,11,57,30
2008.982884,-0.163002,-0.166247,0.018332,2008,12,25,11,57,30
2008.985622,-0.163186,-0.166139,0.007771,2008,12,26,11,57,30
2008.988359,-0.16447,-0.165715,0.004333,2008,12,27,11,57,30
2008.991097,-0.162837,-0.164921,0.006704,2008,12,28,11,57,30
2008.993835,-0.163799,-0.167924,0.002644,2008,12,29,11,57,30
2008.996573,-0.160574,-0.16739,0.011972,2008,12,30,11,57,30
2008.999311,-0.160807,-0.166448,0.002985,2008,12,31,11,57,30
2009.002049,-0.161141,-0.166564,0.009315,2009,1,1,11,57,30
2009.004786,-0.161498,-0.166704,0.009758,2009,1,2,11,57,30
2009.007524,-0.160234,-0.164865,0.007789,2009,1,3,11,57,30
2009.010262,-0.163007,-0.166422,0.011299,2009,1,4,11,57,30
2009.013,-0.161559,-0.167468,0.010577,2009,1,5,11,57,30
2009.015738,-0.160072,-0.166489,0.007006,2009,1,6,11,57,30
2009.018476,-0.159829,-0.165837,-0.003655,2009,1,7,11,57,30
2009.021214,-0.160144,-0.166429,-0.000909,2009,1,8,11,57,30
2009.023951,-0.160696,-0.166948,0.0091,2009,1,9,11,57,30
2009.026689,-0.159823,-0.167346,0.008781,2009,1,10,11,57,30
2009.029427,-0.160341,-0.164515,-0.000774,2009,1,11,11,57,30
2009.032165,-0.160091,-0.165723,0.0066,2009,1,12,11,57,30
2009.034903,-0.160506,-0.164428,0.002498,2009,1,13,11,57,30
2009.037641,-0.160151,-0.165157,-0.006322,2009,1,14,11,57,30
2009.040379,-0.158735,-0.166078,0.004586,2009,1,15,11,57,30
2009.043116,-0.159051,-0.164806,0.013765,2009,1,16,11,57,30
2009.045854,-0.161217,-0.168286,0.011819,2009,1,17,11,57,30
2009.048592,-0.159649,-0.167323,0.009197,2009,1,18,11,57,30
2009.054068,-0.158634,-0.166809,0.00641,2009,1,20,11,57,30
2009.056806,-0.158368,-0.166824,0.007168,2009,1,21,11,57,30
2009.059544,-0.158752,-0.164735,0.005202,2009,1,22,11,57,30
2009.062281,-0.160187,-0.167523,0.012302,2009,1,23,11,57,30
2009.065019,-0.160309,-0.167801,0.010717,2009,1,24,11,57,30
2009.067757,-0.159657,-0.167784,0.01065,2009,1,25,11,57,30
2009.070495,-0.15882,-0.167846,0.004081,2009,1,26,11,57,30
2009.073233,-0.158562,-0.16634,0.00386,2009,1,27,11,57,30
2009.075971,-0.157987,-0.166629,0.000164,2009,1,28,11,57,30
2009.078708,-0.160585,-0.169317,-0.003551,2009,1,29,11,57,30
